"sampled_taxon_name","pedlabsampnum1","labsampnum1","correlated_taxon_name","user_pedon_id","user_site_id","latitude_decimal_degrees","longitude_decimal_degrees","hzn_top","hzn_bot","hzn_desgn","tex_psda","sand_tot_psa","silt_tot_psa","clay_tot_psa","co3_cly","silt_f_psa","silt_c_psa","sand_vf_psa","sand_f_psa","sand_m_psa","sand_vc_psa","sand_c_psa","wf_25","wf_520","wf_2075","wf_0175","wpg2","c_tot","n_tot","s_tot","oc","c_n_ra","base_sum","al_kcl","cec_nh4","ecec","al_sat","ca_nh4","mg_nh4","na_nh4","k_nh4","acid_tea","base_sum_calc","cec_sum","ESP_calc","ph_h2o","ph_cacl2","ph_naf","gypl20","caco3","ec_12pre","sar","na_exch","p_olsn","p_nz","NCSS_Layer_labsampnum","hzn_master","db_13b","db_od","COLEws","w15l2","w15cly","cec7_cly","wrd_ws13","LEP","w15bfm","w3cld","w10cld","final_oc","est_OM","Calc_Clay","basesat8_2","basesat7","abgll","abgpi","w3rec","w10l2","w5bl2","mlra_code","ssa_code","county_code","vf52","vf205","vf7520","vf25075","vf250u","vf752","wrd_l2","Major_Elements_labsampnum","Major_Elements_result_source_key","al_mjelm","ca_mjelm","fe_mjelm","k_mjelm","mg_mjelm","mn_mjelm","na_mjelm","p_mjelm","si_mjelm","sr_mjelm","ti_mjelm","zr_mjelm","Trace_Elements_Tier_1_result_source_key","Trace_Elements_Tier_1_prep_code","ag_trelm","as_trelm","ba_trelm","be_trelm","cd_trelm","co_trelm","cr_trelm","cu_trelm","hg_trelm","mn_trelm","mo_trelm","Trace_Elements_Tier_2_result_source_key","Trace_Elements_Tier_2_prep_code","ni_trelm","p_trelm","pb_trelm","sb_trelm","se_trelm","sn_trelm","sr_trelm","tl_trelm","v_trelm","w_trelm","zn_trelm"
"Laguardia","07N0318","07N01704","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2005NY061014","S2005NY061014",40.80,-73.94,56.00,102.00,"4C2","ls",77.10,17.50,5.40,0.00,8.00,9.50,13.20,21.20,20.00,8.50,14.20,,,,,,1.37,0.04,0.01,,,,,4.90,,,34.70,0.40,0.00,0.10,,35.20,,0.00,8.20,7.60,,,2.00,0.16,,,,,"07N01704","C",,,,3.20,,,,,,,,1.13,1.94,5.17,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laguardia","07N0319","07N01705","Sandy-skeletal, mixed, mesic Typic Udorthents","S2005NY061015","S2005NY061015",40.79,-73.94,0.00,13.00,"A","l",47.20,39.60,13.20,,19.40,20.20,7.70,11.50,14.70,3.20,10.10,,,,,,2.66,0.23,0.04,,,,,12.10,,,13.80,2.20,0.00,0.60,5.40,16.60,,0.00,6.90,6.70,,,,0.45,,,,,"07N01705","A",,,,8.20,,,,,,,,2.66,4.58,,75.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laguardia","07N0319","07N01706","Sandy-skeletal, mixed, mesic Typic Udorthents","S2005NY061015","S2005NY061015",40.79,-73.94,13.00,25.00,"2B","sl",66.60,24.10,9.30,,13.30,10.80,11.20,18.00,19.00,7.30,11.10,,,,,,0.55,0.04,0.00,,,,,4.60,,,12.20,0.80,0.00,0.20,1.10,13.19,,0.00,8.10,7.60,,,1.00,0.21,,,,,"07N01706","B",,,,3.80,,,,,,,,0.43,0.74,8.42,92.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laguardia","07N0319","07N01707","Sandy-skeletal, mixed, mesic Typic Udorthents","S2005NY061015","S2005NY061015",40.79,-73.94,25.00,94.00,"3Bc","lcos",76.70,17.50,5.80,1.50,9.90,7.60,5.80,12.70,22.30,14.30,21.60,,,,,,2.33,0.02,0.04,,,,,3.90,,,64.20,1.20,0.00,0.20,,65.59,,0.00,,,,,8.00,0.22,,,,,"07N01707","B",,,,4.40,,,,,,,,1.37,2.36,7.57,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"07N0320","07N01708","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2005NY061016","S2005NY061016",40.70,-74.00,0.00,10.00,"A","sl",59.40,30.30,10.30,,16.10,14.20,4.00,9.80,23.70,7.00,14.90,,,,,,5.63,0.30,0.04,,,,,13.90,,,14.50,2.60,0.10,0.40,10.10,17.60,,0.71,6.60,6.20,,,,0.28,,,,,"07N01708","A",,,,14.30,,,,,,,,5.63,9.70,,64.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"07N0320","07N01709","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2005NY061016","S2005NY061016",40.70,-74.00,58.00,97.00,"5C4","ls",83.10,14.40,2.50,1.00,8.70,5.70,7.90,21.20,32.30,4.40,17.30,,,,,,13.34,0.09,0.20,,,,,3.60,,,52.50,4.80,0.00,0.10,,57.39,,0.00,8.40,8.00,,,9.00,0.26,,,,,"07N01709","C",,,,5.20,,,,,,,,12.26,21.13,-17.65,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0321","07N01710","Dystric Eutrudepts","S2005NY061017","S2005NY061017",40.85,-73.92,0.00,8.00,"A1","sl",70.20,20.60,9.20,0.00,11.40,9.20,9.40,15.60,22.50,5.90,16.80,,,,,,6.72,0.25,0.20,,,,,11.80,,,51.20,2.50,0.00,0.60,,54.29,,0.00,7.40,7.20,,,3.00,0.73,,,,,"07N01710","A",,,,8.70,,,,,,,,6.36,10.96,5.85,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0321","07N01711","Dystric Eutrudepts","S2005NY061017","S2005NY061017",40.85,-73.92,33.00,48.00,"AB","sl",61.70,29.10,9.20,,14.60,14.50,11.80,17.20,18.20,4.00,10.50,,,,,,3.98,0.16,0.10,,,,,8.80,,,13.70,0.40,0.00,0.20,4.70,14.29,,0.00,,,,,,0.22,,,,,"07N01711","AB",,,,6.40,,,,,,,,3.98,6.86,,75.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0322","07N01712","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2006NY061001","S2006NY061001",40.74,-73.97,0.00,10.00,"A","sl",57.70,33.70,8.60,,15.00,18.70,12.20,13.20,17.90,3.30,11.10,,,,,,7.03,0.36,0.08,,,,,16.90,,,15.70,2.40,0.00,0.30,10.80,18.39,,0.00,6.10,5.90,,,,0.53,,,,,"07N01712","A",,,,14.00,,,,,,,,7.03,12.11,,63.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0322","07N01713","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2006NY061001","S2006NY061001",40.74,-73.97,10.00,30.00,"2Bw1","sil",37.10,51.30,11.60,,22.80,28.50,12.90,8.40,9.00,1.40,5.40,,,,,,2.00,0.09,0.03,,,,,8.30,,,5.10,1.30,0.00,0.40,9.80,6.79,,0.00,,,,,,0.14,,,,,"07N01713","B",,,,6.50,,,,,,,,2.00,3.44,,41.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0322","07N01714","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2006NY061001","S2006NY061001",40.74,-73.97,30.00,38.00,"3Bc1","l",43.40,46.80,9.80,,19.90,26.90,13.30,9.30,10.80,2.90,7.10,,,,,,2.31,0.09,0.02,,,,0.80,6.10,,,1.50,0.50,0.00,0.20,1.00,2.20,,0.00,5.60,4.80,,,,0.20,,,,,"07N01714","B",,,,5.20,,,,,,,,2.30,3.98,,69.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0322","07N01715","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2006NY061001","S2006NY061001",40.74,-73.97,38.00,48.00,"4C1","fs",86.40,11.60,2.00,,4.20,7.40,21.10,47.40,13.80,1.20,2.90,,,,,,0.12,0.01,0.00,,,,,3.40,,,2.50,1.20,0.00,0.10,0.70,3.79,,0.00,,,,,,0.04,,,,,"07N01715","C",,,,1.90,,,,,,,,0.11,0.20,,84.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0322","07N01716","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2006NY061001","S2006NY061001",40.74,-73.97,48.00,66.00,"5Bw2","ls",76.40,17.50,6.10,0.00,11.00,6.50,8.80,18.60,25.10,8.00,15.90,,,,,,0.37,0.01,0.02,,,,,2.50,,,29.50,0.70,0.00,0.10,,30.30,,0.00,8.30,7.70,,,1.00,0.14,,,,,"07N01716","B",,,,2.90,,,,,,,,0.25,0.43,6.62,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0322","07N01717","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2006NY061001","S2006NY061001",40.74,-73.97,66.00,84.00,"6C2","s",86.50,12.50,1.00,0.00,6.60,5.90,17.80,33.90,19.40,4.40,11.00,,,,,,0.41,3.0e-03,0.01,,,,,2.80,,,28.70,0.80,0.00,0.10,,29.60,,0.00,,,,,1.00,0.24,,,,,"07N01717","C",,,,2.00,,,,,,,,0.29,0.49,4.27,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0322","07N01718","C-l over sandy or sandy-skeletal, Typic Eutrudepts","S2006NY061001","S2006NY061001",40.74,-73.97,84.00,102.00,"7Bc2","lcos",75.60,19.40,5.00,2.10,11.50,7.90,8.50,17.10,21.20,9.20,19.60,,,,,,1.92,0.04,0.12,,,,,2.70,,,48.70,1.10,0.00,0.10,,49.89,,0.00,8.00,7.70,,,10.00,0.31,,,,,"07N01718","B",,,,3.70,,,,,,,,0.72,1.24,7.45,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0323","07N01719","Greenbelt","S2006NY061002","S2006NY061002",40.78,-73.95,0.00,17.00,"A","sl",59.00,31.90,9.10,0.80,15.20,16.70,9.70,17.20,19.80,2.80,9.50,,,,,,5.37,0.27,0.06,,,,0.40,16.80,,,8.90,1.20,0.20,0.40,19.30,10.69,,1.19,4.70,4.60,,,0.00,0.80,,,,,"07N01719","A",,,,13.20,,,,,,,,5.37,9.25,19.57,36.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0323","07N01720","Greenbelt","S2006NY061002","S2006NY061002",40.78,-73.95,51.00,71.00,"3AB1","l",31.30,43.90,24.80,,27.60,16.30,10.10,9.00,8.30,0.50,3.40,,,,,,9.15,0.84,0.12,,,,,50.00,,,41.40,4.60,0.10,0.20,29.40,46.29,,0.20,5.60,5.40,,,,0.60,,,,,"07N01720","AB",,,,29.40,,,,,,,,9.14,15.77,,61.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0324","07N01721","Ebbets","S2006NY061003","S2006NY061003",40.85,-73.93,0.00,5.00,"A1","lcos",80.40,15.10,4.50,,9.80,5.30,4.90,12.50,28.50,9.20,25.30,,,,,,4.75,0.26,0.04,,,,,14.00,,,52.20,1.50,0.20,0.70,1.90,54.60,,1.42,7.20,7.20,,,6.00,1.04,,,,,"07N01721","A",,,,11.60,,,,,,,,4.03,6.94,18.92,97.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebbets","07N0324","07N01722","Ebbets","S2006NY061003","S2006NY061003",40.85,-73.93,15.00,43.00,"2BA","ls",77.80,17.80,4.40,0.70,9.60,8.20,12.60,26.70,22.90,4.30,11.30,,,,,,3.21,0.09,0.12,,,,,4.80,,,55.70,1.20,0.10,0.20,,57.20,,2.08,7.60,7.60,,,4.00,1.74,,,,,"07N01722","BA",,,,4.50,,,,,,,,2.73,4.70,4.42,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0325","07N01723","Greenbelt","S2006NY061004","S2006NY061004",40.73,-74.00,0.00,3.00,"A","sl",69.70,23.20,7.10,,12.30,10.90,6.40,17.00,28.00,3.20,15.10,,,,,,3.08,0.23,0.04,,,,,10.10,,,11.90,2.10,0.10,0.30,4.90,14.40,,0.99,7.10,6.60,,,,0.32,,,,,"07N01723","A",,,,6.70,,,,,,,,3.07,5.30,,75.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0325","07N01724","Greenbelt","S2006NY061004","S2006NY061004",40.73,-74.00,43.00,61.00,"AB2","cosl",67.70,24.00,8.30,,13.30,10.70,5.70,12.50,24.50,8.80,16.20,,,,,,1.90,0.10,0.01,,,,,7.40,,,8.30,2.10,0.30,0.10,5.60,10.80,,4.05,7.30,6.50,,,,0.10,,,,,"07N01724","AB",,,,5.30,,,,,,,,1.89,3.27,,66.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0326","07N01725","Greenbelt","S2006NY061005","S2006NY061005",40.76,-73.96,0.00,13.00,"A","sl",66.50,29.00,4.50,,13.50,15.50,10.80,16.80,19.80,5.30,13.80,,,,,,3.77,0.12,0.05,,,,,8.70,,,6.20,0.90,0.10,0.20,10.30,7.39,,1.14,,,,,,0.07,,,,,"07N01725","A",,,,5.80,,,,,,,,3.76,6.49,,42.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0326","07N01726","Greenbelt","S2006NY061005","S2006NY061005",40.76,-73.96,13.00,56.00,"Bw1","l",49.70,42.60,7.70,,20.50,22.10,10.70,13.10,14.10,2.90,8.90,,,,,,1.50,0.14,0.01,,,,1.40,6.40,,,1.50,0.30,0.00,0.00,12.10,1.79,,0.00,5.10,4.30,,,,0.07,,,,,"07N01726","B",,,,5.00,,,,,,,,1.50,2.58,,13.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laguardia","07N0327","07N01727","Sandy-skeletal, mixed, mesic Typic Udorthents","S2006NY061006","S2006NY061006",40.75,-73.95,0.00,5.00,"A1","l",49.50,36.90,13.60,0.00,21.00,15.90,5.30,8.20,17.80,4.70,13.50,,,,,,5.31,0.33,0.06,,,,,16.90,,,15.60,2.40,0.00,0.50,,18.50,,0.00,6.60,6.40,,,1.00,0.48,,,,,"07N01727","A",,,,13.30,,,,,,,,5.19,8.94,20.27,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laguardia","07N0327","07N01728","Sandy-skeletal, mixed, mesic Typic Udorthents","S2006NY061006","S2006NY061006",40.75,-73.95,61.00,71.00,"BC2","ls",75.80,19.60,4.60,,10.80,8.80,13.90,23.00,18.20,7.70,13.00,,,,,,4.82,0.09,0.06,,,,,6.50,,,25.60,0.80,0.00,0.00,0.70,26.39,,0.00,,,,,1.00,0.20,,,,,"07N01728","B",,,,4.60,,,,,,,,4.70,8.10,-0.25,97.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0328","07N01729","Greenbelt","S2006NY061007","S2006NY061007",40.76,-73.95,0.00,3.00,"A","sl",64.50,24.20,11.30,,14.80,9.40,7.20,15.60,26.30,4.10,11.30,,,,,,8.84,0.46,0.12,,,,,26.30,,,29.10,8.50,0.30,0.30,12.30,38.19,,1.14,6.60,6.60,,,,1.04,,,,,"07N01729","A",,,,17.70,,,,,,,,8.84,15.24,,76.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0328","07N01730","Greenbelt","S2006NY061007","S2006NY061007",40.76,-73.95,3.00,64.00,"Bw1","sl",68.50,24.90,6.60,,14.30,10.60,8.00,17.90,23.60,5.50,13.50,,,,,,1.49,0.09,0.03,,,,,7.30,,,11.50,0.90,0.10,0.10,2.70,12.60,,1.36,7.40,7.10,,,0.00,0.24,,,,,"07N01730","B",,,,5.00,,,,,,,,1.49,2.56,8.77,82.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0328","07N01731","Greenbelt","S2006NY061007","S2006NY061007",40.76,-73.95,64.00,86.00,"Bw2","sl",74.30,20.60,5.10,,11.80,8.80,9.20,17.90,24.60,8.10,14.50,,,,,,1.21,0.04,0.02,,,,,5.30,,,13.50,1.00,0.10,0.00,2.50,14.60,,1.88,7.90,7.40,,,1.00,0.22,,,,,"07N01731","B",,,,3.90,,,,,,,,1.09,1.87,7.02,85.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0328","07N01732","Greenbelt","S2006NY061007","S2006NY061007",40.76,-73.95,86.00,117.00,"BC","sl",70.60,23.80,5.60,,13.90,9.90,11.20,19.30,20.10,6.80,13.20,,,,,,1.13,0.05,0.02,,,,,5.20,,,16.40,1.30,0.30,0.10,0.30,18.09,,5.76,8.10,7.60,,,1.00,0.20,,,,,"07N01732","BC",,,,4.20,,,,,,,,1.01,1.74,7.97,98.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laguardia","07N0329","07N01733","Typic Udorthents","S2006NY061008","S2006NY061008",40.71,-73.98,0.00,20.00,"A","lcos",80.90,14.10,5.00,,8.50,5.60,3.90,12.70,33.40,7.30,23.60,,,,,,2.48,0.15,0.04,,,,,9.20,,,9.20,1.00,0.10,0.10,6.80,10.40,,1.08,6.20,6.00,,,,0.43,,,,,"07N01733","A",,,,6.70,,,,,,,,2.48,4.27,,60.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laguardia","07N0329","07N01734","Typic Udorthents","S2006NY061008","S2006NY061008",40.71,-73.98,43.00,76.00,"C","lcos",84.00,11.40,4.60,2.40,6.90,4.50,3.90,16.10,38.00,5.20,20.80,,,,,,1.99,0.07,0.03,,,,,3.50,,,49.80,0.70,0.10,0.10,,50.69,,2.85,7.80,7.40,,,10.00,0.22,,,,,"07N01734","C",,,,2.80,,,,,,,,0.79,1.36,5.02,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0330","07N01735","Mixed, mesic Typic Udipsamments","S2006NY061009","S2006NY061009",40.77,-73.97,0.00,10.00,"A1","sl",64.50,28.10,7.40,,14.10,14.00,7.30,12.20,24.90,3.90,16.20,,,,,,4.58,0.23,0.09,,,,,9.90,,,6.60,0.90,0.10,0.20,13.10,7.79,,1.01,5.40,5.10,,,,0.39,,,,,"07N01735","A",,,,6.70,,,,,,,,4.57,7.89,,37.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenbelt","07N0330","07N01736","Mixed, mesic Typic Udipsamments","S2006NY061009","S2006NY061009",40.77,-73.97,56.00,104.00,"C","lcos",82.50,13.90,3.60,1.00,7.30,6.60,5.20,14.70,31.70,9.10,21.80,,,,,,1.45,0.04,0.04,,,,,4.80,,,44.70,1.80,0.30,0.20,,47.00,,6.25,,,,,5.00,0.29,,,,,"07N01736","C",,,,3.70,,,,,,,,0.85,1.46,7.12,,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foresthills","07N0331","07N01737","Foresthills","S2006NY061010","S2006NY061010",40.74,-73.98,0.00,8.00,"A1","fsl",55.90,36.40,7.70,,18.20,18.20,15.50,16.10,13.60,2.00,8.70,,,,,,7.53,0.24,0.13,,,,,13.60,,,13.90,2.80,0.20,0.30,8.50,17.19,,1.47,6.40,6.10,,,,0.49,,,,,"07N01737","A",,,,8.40,,,,,,,,7.53,12.98,,67.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foresthills","07N0331","07N01738","Foresthills","S2006NY061010","S2006NY061010",40.74,-73.98,8.00,20.00,"A2","fsl",57.30,34.10,8.60,,16.50,17.60,14.20,16.80,14.20,3.10,9.00,,,,,,6.90,0.23,0.12,,,,,13.90,,,9.70,2.10,0.00,0.10,9.70,11.89,,0.00,6.10,5.80,,,,0.32,,,,,"07N01738","A",,,,7.10,,,,,,,,6.90,11.89,,55.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foresthills","07N0331","07N01739","Foresthills","S2006NY061010","S2006NY061010",40.74,-73.98,20.00,30.00,"Bw1","sl",66.50,26.30,7.20,,12.90,13.40,12.30,15.70,16.80,7.90,13.80,,,,,,2.86,0.10,0.02,,,,,5.30,,,8.60,2.70,0.00,0.00,2.20,11.30,,0.00,,,,,,0.19,,,,,"07N01739","B",,,,4.30,,,,,,,,2.85,4.93,,84.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foresthills","07N0331","07N01740","Foresthills","S2006NY061010","S2006NY061010",40.74,-73.98,36.00,57.00,"3Bw2","fsl",62.30,28.90,8.80,,13.70,15.20,18.10,23.10,11.30,2.60,7.20,,,,,,0.85,0.05,0.02,,,,,5.40,,,6.60,2.10,0.00,0.00,2.60,8.69,,0.00,,,,,,0.15,,,,,"07N01740","B",,,,4.90,,,,,,,,0.85,1.46,,77.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foresthills","07N0331","07N01741","Foresthills","S2006NY061010","S2006NY061010",40.74,-73.98,57.00,86.00,"3Cd1","ls",77.60,19.00,3.40,,9.70,9.30,11.30,21.60,25.80,4.70,14.20,,,,,,0.20,0.01,0.01,,,,,2.00,,,2.20,0.80,0.10,0.00,1.10,3.09,,5.00,7.60,6.70,,,0.00,0.06,,,,,"07N01741","C",,,,2.10,,,,,,,,0.20,0.34,4.74,74.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foresthills","07N0331","07N01742","Foresthills","S2006NY061010","S2006NY061010",40.74,-73.98,86.00,102.00,"3Cd2","ls",80.80,16.00,3.20,,8.50,7.50,9.70,22.20,26.90,6.80,15.20,,,,,,0.10,0.01,0.01,,,,,1.70,,,1.80,0.70,0.10,0.00,1.70,2.59,,5.88,,,,,,0.05,,,,,"07N01742","C",,,,1.80,,,,,,,,0.10,0.17,,60.00,,,,,,,"144A","NY061","NY061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masthead","06N0792","06N03264",,"S2006CA037001","S2006CA037001",33.40,-118.40,0.00,8.00,"A","l",44.90,40.10,15.00,,23.50,16.60,6.40,11.90,12.50,5.10,9.00,7.00,17.00,10.00,59.00,34.00,0.80,0.08,0.00,,10.00,11.70,,10.40,,,4.40,6.50,0.40,0.40,5.20,11.69,16.90,3.00,7.10,6.30,,,,0.11,,3.00,,,"06N03264","A",1.49,2.03,0.08,7.30,0.49,0.69,0.25,7.99,,28.90,,0.80,1.37,,69.00,100.00,,,,,,"20","CA688","CA037",5.00,11.00,7.00,0.00,0.00,23.00,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masthead","06N0792","06N03265",,"S2006CA037001","S2006CA037001",33.40,-118.40,8.00,24.00,"Bt1","c",27.40,27.10,45.50,,17.70,9.40,4.80,6.80,7.40,2.70,5.70,2.00,0.00,0.00,24.00,2.00,0.55,0.03,0.00,,17.00,29.20,,26.40,,,8.90,17.20,2.70,0.40,6.10,29.20,35.30,10.00,7.20,6.70,,,,0.18,,10.00,,,"06N03265","B",1.37,1.89,0.11,17.70,0.39,0.58,0.14,11.20,,28.10,,0.55,0.94,,83.00,100.00,,,,,,"20","CA688","CA037",1.00,0.00,0.00,0.00,0.00,1.00,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masthead","06N0792","06N03266",,"S2006CA037001","S2006CA037001",33.40,-118.40,24.00,65.00,"Bt2","c",26.20,26.80,47.00,,17.60,9.20,4.10,6.70,6.80,2.60,6.00,1.00,1.00,0.00,24.00,2.00,0.51,0.02,0.00,,26.00,33.60,,30.40,,,9.80,19.20,4.20,0.40,3.90,33.59,37.50,12.00,7.50,7.20,,,0.00,0.49,9.00,12.00,,,"06N03266","B",1.42,1.86,0.09,18.70,0.40,0.65,0.08,9.30,,24.10,,0.51,0.87,45.47,90.00,100.00,,,,,,"20","CA688","CA037",1.00,1.00,0.00,0.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masthead","06N0792","06N03267",,"S2006CA037001","S2006CA037001",33.40,-118.40,65.00,80.00,"Bt3","cl",33.70,33.90,32.40,,22.10,11.80,5.20,8.30,8.70,3.10,8.40,1.00,0.00,0.00,29.00,1.00,0.37,0.05,0.00,,6.00,37.00,,27.50,,,9.60,17.50,9.60,0.30,4.10,37.00,41.10,28.00,7.50,7.40,,,0.00,1.26,16.00,28.00,,,"06N03267","B",1.42,1.88,0.09,18.10,0.56,0.85,0.16,9.70,,29.10,,0.37,0.63,44.32,90.00,100.00,,,,,,"20","CA688","CA037",1.00,0.00,0.00,0.00,0.00,1.00,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masthead","06N0793","06N03268",,"S2006CA037002","S2006CA037002",33.39,-118.43,0.00,11.00,"A","sil",38.70,52.50,8.80,,30.20,22.30,7.30,9.70,10.60,4.30,6.80,9.00,10.00,1.00,45.00,26.00,0.72,0.03,0.00,,19.00,11.10,,8.90,,,5.20,4.50,0.80,0.60,2.90,11.10,,9.00,7.70,6.80,,,0.00,0.15,,9.00,,,"06N03268","A",1.48,1.51,6.0e-03,5.30,0.60,1.01,0.13,0.60,,16.10,,0.72,1.24,11.45,,100.00,,,,,,"20","CA688","CA037",5.00,6.00,1.00,5.00,0.00,11.00,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
