samp,Pedon,Order,top,bottom,Model_desg,M,Hzn_avg,Thick,Texture,SAND,SILT,CLAY,SOC,BD,Model,Measured,SITE_PIT_VISIT,UID,DATE_COL,SITE_ID,SITE_USE,VISIT_NO,PIT,REP_PIT,LAYER,HORIZON,TOP,BOTTOM,SANDY,LOAMY,MK_MIN,ORGANIC,ROCK_FRAGMENTS,TEXTURE_CLASS,Bulk.Density,SOCd,SOC_5,SOC_30,SOC_100,SOCden,SOCstock5,SOCstock30,SOCstock100
3875-6,3875,6,119,127,C,C,123,8,NA,NA,NA,NA,NA,NA,0.986933333,NA,NWCA11-2538_C_1,3875,18-Jul-11,NWCA11-2538,NWCA_PROBABILITY,1,C,Y,6,Cg2,119,127,,Y,,,1,NA,0.986933333,NA,0,0,0,NA,NA,NA,NA
5718-1,5718,1,0,4,Oa,O,2,4,NA,NA,NA,NA,NA,NA,0.883328889,NA,NWCA11-2540_A_1,5718,7-Jul-11,NWCA11-2540,NWCA_PROBABILITY,1,A,Y,1,Oa,0,4,,,Y,,0,NA,0.883328889,NA,4,4,4,NA,NA,NA,NA
5718-2,5718,2,4,22,A,A,13,18,cl,31,31.2,37.8,2.08,1.1,0.95506,1.1,NWCA11-2540_A_1,5718,7-Jul-11,NWCA11-2540,NWCA_PROBABILITY,1,A,Y,2,Ag1,4,22,,Y,,,0,CL,1.1,2.288,1,18,18,2.288,0.2288,4.1184,4.1184
5718-3,5718,3,22,53,A,A,37.5,31,cl,31.5,37.5,31,0.47,1.43,0.968155556,1.43,NWCA11-2540_A_1,5718,7-Jul-11,NWCA11-2540,NWCA_PROBABILITY,1,A,Y,3,Ag2,22,53,,Y,,,0,CL,1.43,0.6721,0,8,31,0.6721,0,0.53768,2.08351
5718-4,5718,4,53,89,B,B,71,36,cl,25.8,43.9,30.3,0.16,1.55,0.974897778,1.55,NWCA11-2540_A_1,5718,7-Jul-11,NWCA11-2540,NWCA_PROBABILITY,1,A,Y,4,Bg1,53,89,,Y,,,0,CL,1.55,0.248,0,0,36,0.248,0,0,0.8928
5718-5,5718,5,89,110,B,B,99.5,21,NA,NA,NA,NA,NA,NA,0.999066667,NA,NWCA11-2540_A_1,5718,7-Jul-11,NWCA11-2540,NWCA_PROBABILITY,1,A,Y,5,Bg2,89,110,,Y,,,0,NA,0.999066667,NA,0,0,11,NA,NA,NA,NA
5719-1,5719,1,0,8,Oe,O,4,8,c,21.2,30.1,48.7,7.12,0.59,0.676855556,0.59,NWCA11-2541_B_1,5719,7-Jun-11,NWCA11-2541,NWCA_PROBABILITY,1,B,Y,1,Oe,0,8,,,,MP,0,C,0.59,4.2008,5,8,8,4.2008,2.1004,3.36064,3.36064
5719-2,5719,2,8,25,A,A,16.5,17,c,6.5,32.9,60.6,6.87,0.95,0.8101,0.95,NWCA11-2541_B_1,5719,7-Jun-11,NWCA11-2541,NWCA_PROBABILITY,1,B,Y,2,A,8,25,,Y,,,0,C,0.95,6.5265,0,17,17,6.5265,0,11.09505,11.09505
5719-3,5719,3,25,49,C,C,37,24,sic,10.6,42.4,47,2.56,0.66,0.841504444,0.66,NWCA11-2541_B_1,5719,7-Jun-11,NWCA11-2541,NWCA_PROBABILITY,1,B,Y,3,Cg1,25,49,,Y,,,0,SIC,0.66,1.6896,0,5,24,1.6896,0,0.8448,4.05504
5719-4,5719,4,49,69,C,C,59,20,cl,22.3,38,39.7,1.23,1.11,0.934217778,1.11,NWCA11-2541_B_1,5719,7-Jun-11,NWCA11-2541,NWCA_PROBABILITY,1,B,Y,4,Cg2,49,69,,Y,,,0,CL,1.11,1.3653,0,0,20,1.3653,0,0,2.7306
5719-5,5719,5,69,125,C,C,97,56,NA,NA,NA,NA,NA,NA,1.007415556,NA,NWCA11-2541_B_1,5719,7-Jun-11,NWCA11-2541,NWCA_PROBABILITY,1,B,Y,5,Cg3,69,125,,Y,,,0,NA,1.007415556,NA,0,0,31,NA,NA,NA,NA
5720-1,5720,1,0,12,A,A,6,12,l,42.8,38.1,19.1,1.68,1.15,0.954282222,1.15,NWCA11-2542_C_1,5720,5-Jul-11,NWCA11-2542,NWCA_PROBABILITY,1,C,Y,1,A1,0,12,,Y,,,0,L,1.15,1.932,5,12,12,1.932,0.966,2.3184,2.3184
5720-2,5720,2,12,25,A,A,18.5,13,sl,52.1,32.7,15.2,0.54,2.1,1.038017778,2.1,NWCA11-2542_C_1,5720,5-Jul-11,NWCA11-2542,NWCA_PROBABILITY,1,C,Y,2,A2,12,25,,Y,,,0,SL,2.1,1.134,0,13,13,1.134,0,1.4742,1.4742
5720-3,5720,3,25,85,Bt,B,55,60,l,39.9,37.4,22.7,0.54,0.87,0.976784444,0.87,NWCA11-2542_C_1,5720,5-Jul-11,NWCA11-2542,NWCA_PROBABILITY,1,C,Y,3,Btg1,25,85,,Y,,,0,L,0.87,0.4698,0,5,60,0.4698,0,0.2349,2.8188
5720-4,5720,4,85,125,Bt,B,105,40,NA,NA,NA,NA,NA,NA,0.973368889,NA,NWCA11-2542_C_1,5720,5-Jul-11,NWCA11-2542,NWCA_PROBABILITY,1,C,Y,4,Btg2,85,125,,Y,,,0,NA,0.973368889,NA,0,0,15,NA,NA,NA,NA
5721-1,5721,1,0,8,A,A,4,8,sl,68.8,21.8,9.4,1.01,1.6,1.042993333,1.6,NWCA11-2543_C_1,5721,29-Jun-11,NWCA11-2543,NWCA_PROBABILITY,1,C,Y,1,A1,0,8,,Y,,,1,SL,1.6,1.616,5,8,8,1.59984,0.79992,1.279872,1.279872
5721-2,5721,2,8,17,A,A,12.5,9,sl,71.6,20.6,7.8,0.7,1.08,1.011982222,1.08,NWCA11-2543_C_1,5721,29-Jun-11,NWCA11-2543,NWCA_PROBABILITY,1,C,Y,2,A2,8,17,,Y,,,0.1,SL,1.08,0.756,0,9,9,0.755244,0,0.6797196,0.6797196
5721-3,5721,3,17,105,Bt,B,61,88,sc,46.3,13.8,39.9,0.37,1.14,1.045166667,1.14,NWCA11-2543_C_1,5721,29-Jun-11,NWCA11-2543,NWCA_PROBABILITY,1,C,Y,3,Bt1,17,105,,Y,,,2,SC,1.14,0.4218,0,13,83,0.413364,0,0.5373732,3.4309212
5721-4,5721,4,105,125,Bt,B,115,20,NA,NA,NA,NA,NA,NA,0.966344444,NA,NWCA11-2543_C_1,5721,29-Jun-11,NWCA11-2543,NWCA_PROBABILITY,1,C,Y,4,Bt2,105,125,,Y,,,0.1,NA,0.966344444,NA,0,0,0,NA,NA,NA,NA
5722-1,5722,1,0,9,C,C,4.5,9,s,88.6,10.2,1.2,0.46,1.09,1.032553333,1.09,NWCA11-2546_C_1,5722,14-Jun-11,NWCA11-2546,NWCA_PROBABILITY,1,C,Y,1,C1,0,9,Y,,,,0,S,1.09,0.5014,5,9,9,0.5014,0.2507,0.45126,0.45126
5722-2,5722,2,9,16,C,C,12.5,7,ls,81.3,13.3,5.4,0.24,1.37,1.138944444,1.37,NWCA11-2546_C_1,5722,14-Jun-11,NWCA11-2546,NWCA_PROBABILITY,1,C,Y,2,C2,9,16,Y,,,,0,LS,1.37,0.3288,0,7,7,0.3288,0,0.23016,0.23016
5722-3,5722,3,16,125,C,C,70.5,109,ls,83.9,12.6,3.5,0.21,0.77,0.887204444,0.77,NWCA11-2546_C_1,5722,14-Jun-11,NWCA11-2546,NWCA_PROBABILITY,1,C,Y,3,C3,16,125,Y,,,,0,LS,0.77,0.1617,0,14,84,0.1617,0,0.22638,1.35828
3755-1,3755,1,0,11,A,A,5.5,11,l,38.6,36.6,24.8,1.5,1.82,0.96704,1.82,NWCA11-2549_A_1,3755,8-Aug-11,NWCA11-2549,NWCA_PROBABILITY,1,A,Y,1,A1,0,11,,Y,,,0,L,1.82,2.73,5,11,11,2.73,1.365,3.003,3.003
3755-2,3755,2,11,18,A,A,14.5,7,NA,NA,NA,NA,NA,NA,1.040373333,NA,NWCA11-2549_A_1,3755,8-Aug-11,NWCA11-2549,NWCA_PROBABILITY,1,A,Y,2,A2,11,18,Y,,,,0,NA,1.040373333,NA,0,7,7,NA,NA,NA,NA
3755-3,3755,3,18,48,B,B,33,30,cl,28.2,38.5,33.3,0.67,1.4,0.896957778,1.4,NWCA11-2549_A_1,3755,8-Aug-11,NWCA11-2549,NWCA_PROBABILITY,1,A,Y,3,Bg1,18,48,,Y,,,0,CL,1.4,0.938,0,12,30,0.938,0,1.1256,2.814
3755-4,3755,4,48,125,B,B,86.5,77,c,8.2,38.2,53.6,0.76,1.65,0.972331111,1.65,NWCA11-2549_A_1,3755,8-Aug-11,NWCA11-2549,NWCA_PROBABILITY,1,A,Y,4,Bg2,48,125,,Y,,,0,C,1.65,1.254,0,0,52,1.254,0,0,6.5208
5723-1,5723,1,0,20,A,A,10,20,c,6.5,32.4,61.1,2.5,1.92,0.935306667,1.92,NWCA11-2551_A_1,5723,14-Sep-11,NWCA11-2551,NWCA_PROBABILITY,1,A,Y,1,A1,0,20,,Y,,,0,C,1.92,4.8,5,20,20,4.8,2.4,9.6,9.6
5723-2,5723,2,20,46,A,A,33,26,c,4,37.2,58.8,0.86,1.92,0.95214,1.92,NWCA11-2551_A_1,5723,14-Sep-11,NWCA11-2551,NWCA_PROBABILITY,1,A,Y,2,A2,20,46,,Y,,,0,C,1.92,1.6512,0,10,26,1.6512,0,1.6512,4.29312
5723-3,5723,3,46,75,A,A,60.5,29,sic,4.4,43.1,52.5,0.62,1.54,1.003362222,1.54,NWCA11-2551_A_1,5723,14-Sep-11,NWCA11-2551,NWCA_PROBABILITY,1,A,Y,3,A3,46,75,,Y,,,2,SIC,1.54,0.9548,0,0,29,0.935704,0,0,2.7135416
5723-4,5723,4,75,119,Bk,B,97,44,sic,2.6,41.9,55.5,0.46,NA,0.975462222,NA,NWCA11-2551_A_1,5723,14-Sep-11,NWCA11-2551,NWCA_PROBABILITY,1,A,Y,4,Bkss1,75,119,,Y,,,1,SIC,0.975462222,0.448712622,0,0,25,0.444225496,0,0,1.11056374
5723-5,5723,5,119,132,Bk,B,125.5,13,sic,7.5,46.5,46,0.26,NA,0.984406667,NA,NWCA11-2551_A_1,5723,14-Sep-11,NWCA11-2551,NWCA_PROBABILITY,1,A,Y,5,Bkss2,119,132,,Y,,,0,SIC,0.984406667,0.255945733,0,0,0,0.255945733,0,0,0
4794-1,4794,1,0,17,A,A,8.5,17,sl,55,31,14,0.85,1.68,0.99534,1.68,NWCA11-2555_C_1,4794,22-Sep-11,NWCA11-2555,NWCA_PROBABILITY,1,C,Y,1,A,0,17,Y,,,,0,SL,1.68,1.428,5,17,17,1.428,0.714,2.4276,2.4276
4794-2,4794,2,17,31,B,B,24,14,scl,45.8,20.9,33.3,0.23,1.38,0.927637778,1.38,NWCA11-2555_C_1,4794,22-Sep-11,NWCA11-2555,NWCA_PROBABILITY,1,C,Y,2,Bw,17,31,,Y,,,0,SCL,1.38,0.3174,0,13,14,0.3174,0,0.41262,0.44436
4794-3,4794,3,31,66,B,B,48.5,35,cl,44.4,18,37.6,0.08,1.19,0.967624444,1.19,NWCA11-2555_C_1,4794,22-Sep-11,NWCA11-2555,NWCA_PROBABILITY,1,C,Y,3,Bg,31,66,,Y,,,2,CL,1.19,0.0952,0,0,35,0.093296,0,0,0.326536
4794-4,4794,4,66,115,B,B,90.5,49,cl,44.8,22.4,32.8,0.06,NA,1.005191111,NA,NWCA11-2555_C_1,4794,22-Sep-11,NWCA11-2555,NWCA_PROBABILITY,1,C,Y,4,Bz,66,115,,Y,,,5,CL,1.005191111,0.060311467,0,0,34,0.057295893,0,0,0.194806037
4794-5,4794,5,115,127,C,C,121,12,cl,20.7,51.5,27.8,0.28,NA,1.011617778,NA,NWCA11-2555_C_1,4794,22-Sep-11,NWCA11-2555,NWCA_PROBABILITY,1,C,Y,5,C,115,127,,Y,,,0,CL,1.011617778,0.283252978,0,0,0,0.283252978,0,0,0
5724-1,5724,1,0,9,Oe,O,4.5,9,cl,27.5,39.3,33.2,2.26,1.16,0.840348376,1.16,NWCA11-2557_B_1,5724,13-Jun-11,NWCA11-2557,NWCA_PROBABILITY,1,B,Y,1,Oe,0,9,,,,MP,0,CL,1.16,2.6216,5,9,9,2.6216,1.3108,2.35944,2.35944
5724-2,5724,2,9,18,A,A,13.5,9,c,24.5,33,42.5,0.83,1.46,1.011124444,1.46,NWCA11-2557_B_1,5724,13-Jun-11,NWCA11-2557,NWCA_PROBABILITY,1,B,Y,2,A,9,18,,Y,,,0,C,1.46,1.2118,0,9,9,1.2118,0,1.09062,1.09062
5724-3,5724,3,18,33,C,C,25.5,15,scl,52.9,22.2,24.9,0.41,2.27,0.982895556,2.27,NWCA11-2557_B_1,5724,13-Jun-11,NWCA11-2557,NWCA_PROBABILITY,1,B,Y,3,Cg1,18,33,Y,,,,0,SCL,2.27,0.9307,0,12,15,0.9307,0,1.11684,1.39605
5724-4,5724,4,33,65,C,C,49,32,s,88.8,7.7,3.5,0.1,1.47,1.121653333,1.47,NWCA11-2557_B_1,5724,13-Jun-11,NWCA11-2557,NWCA_PROBABILITY,1,B,Y,4,Cg2,33,65,Y,,,,0,S,1.47,0.147,0,0,32,0.147,0,0,0.4704
5724-5,5724,5,65,125,C,C,95,60,NA,NA,NA,NA,NA,NA,1.003128889,NA,NWCA11-2557_B_1,5724,13-Jun-11,NWCA11-2557,NWCA_PROBABILITY,1,B,Y,5,Cg3,65,125,Y,,,,0,NA,1.003128889,NA,0,0,35,NA,NA,NA,NA
5725-1,5725,1,0,3,A,A,1.5,3,NA,NA,NA,NA,NA,NA,1.064953333,NA,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,1,A1,0,3,Y,,,,0,NA,1.064953333,NA,3,3,3,NA,NA,NA,NA
5725-2,5725,2,3,8,A,A,5.5,5,NA,NA,NA,NA,NA,NA,1.072166667,NA,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,2,A2,3,8,,Y,,,10,NA,1.072166667,NA,2,5,5,NA,NA,NA,NA
5725-3,5725,3,8,33,C,C,20.5,25,s,95.7,2,2.3,0.04,2.35,1.144117778,2.35,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,3,C1,8,33,Y,,,,0,S,2.35,0.094,0,22,25,0.094,0,0.2068,0.235
5725-4,5725,4,33,47,C,C,40,14,scl,65.5,11.2,23.3,0.12,1.89,1.062633333,1.89,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,4,C2,33,47,Y,,,,0,SCL,1.89,0.2268,0,0,14,0.2268,0,0,0.31752
5725-5,5725,5,47,63,C,C,55,16,scl,51,18.4,30.6,0.03,2.49,1.071502222,2.49,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,5,C3,47,63,,Y,,,0,SCL,2.49,0.0747,0,0,16,0.0747,0,0,0.11952
5725-6,5725,6,63,76,C,C,69.5,13,NA,NA,NA,NA,NA,NA,0.976762222,NA,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,6,C4,63,76,Y,,,,0,NA,0.976762222,NA,0,0,13,NA,NA,NA,NA
5725-7,5725,7,76,85,C,C,80.5,9,NA,NA,NA,NA,NA,NA,0.979484444,NA,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,7,C5,76,85,,Y,,,0,NA,0.979484444,NA,0,0,9,NA,NA,NA,NA
5725-8,5725,8,85,107,C,C,96,22,NA,NA,NA,NA,NA,NA,0.985873333,NA,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,8,C6,85,107,,,,,0,NA,0.985873333,NA,0,0,15,NA,NA,NA,NA
5725-9,5725,9,107,125,C,C,116,18,NA,NA,NA,NA,NA,NA,0.981551111,NA,NWCA11-2562_C_1,5725,15-Jun-11,NWCA11-2562,NWCA_PROBABILITY,1,C,Y,9,C7,107,125,,,,,0,NA,0.981551111,NA,0,0,0,NA,NA,NA,NA
5726-1,5726,1,0,13,Oe,O,6.5,13,c,5.6,29,65.4,5.73,0.43,0.654991111,0.43,NWCA11-2564_B_1,5726,6-Jun-11,NWCA11-2564,NWCA_PROBABILITY,1,B,Y,1,Oe,0,13,,,,MP,0,C,0.43,2.4639,5,13,13,2.4639,1.23195,3.20307,3.20307
5726-2,5726,2,13,31,Oa,O,22,18,c,3.8,31.8,64.4,4.26,0.55,0.744128889,0.55,NWCA11-2564_B_1,5726,6-Jun-11,NWCA11-2564,NWCA_PROBABILITY,1,B,Y,2,Oa1,13,31,,,Y,,0,C,0.55,2.343,0,17,18,2.343,0,3.9831,4.2174
5726-3,5726,3,31,44,Oa,O,37.5,13,c,21.3,37.5,41.2,3.99,0.45,0.722051111,0.45,NWCA11-2564_B_1,5726,6-Jun-11,NWCA11-2564,NWCA_PROBABILITY,1,B,Y,3,Oa2,31,44,,,Y,,0,C,0.45,1.7955,0,0,13,1.7955,0,0,2.33415
5726-4,5726,4,44,57,Oa,O,50.5,13,sicl,18.1,46.2,35.7,1.17,1.42,0.824075556,1.42,NWCA11-2564_B_1,5726,6-Jun-11,NWCA11-2564,NWCA_PROBABILITY,1,B,Y,4,Oa3,44,57,,,Y,,0,SICL,1.42,1.6614,0,0,13,1.6614,0,0,2.15982
5726-5,5726,5,57,70,B,B,63.5,13,NA,NA,NA,NA,NA,NA,0.953202222,NA,NWCA11-2564_B_1,5726,6-Jun-11,NWCA11-2564,NWCA_PROBABILITY,1,B,Y,5,Bg1,57,70,,Y,,,0,NA,0.953202222,NA,0,0,13,NA,NA,NA,NA
5726-6,5726,6,70,90,B,B,80,20,NA,NA,NA,NA,NA,NA,0.97588,NA,NWCA11-2564_B_1,5726,6-Jun-11,NWCA11-2564,NWCA_PROBABILITY,1,B,Y,6,Bg2,70,90,,Y,,,0,NA,0.97588,NA,0,0,20,NA,NA,NA,NA
5726-7,5726,7,90,123,B,B,106.5,33,NA,NA,NA,NA,NA,NA,0.978644444,NA,NWCA11-2564_B_1,5726,6-Jun-11,NWCA11-2564,NWCA_PROBABILITY,1,B,Y,7,Bg3,90,123,,Y,,,0,NA,0.978644444,NA,0,0,10,NA,NA,NA,NA
3896-1,3896,1,0,7,A,A,3.5,7,NA,NA,NA,NA,NA,NA,1.040633333,NA,NWCA11-2565_C_1,3896,10-Aug-11,NWCA11-2565,NWCA_PROBABILITY,1,C,Y,1,Ag,0,7,,Y,,,0,NA,1.040633333,NA,5,7,7,NA,NA,NA,NA
3896-2,3896,2,7,13,A,A,10,6,NA,NA,NA,NA,NA,NA,1.09134,NA,NWCA11-2565_C_1,3896,10-Aug-11,NWCA11-2565,NWCA_PROBABILITY,1,C,Y,2,A,7,13,,Y,,,0,NA,1.09134,NA,0,6,6,NA,NA,NA,NA
3896-3,3896,3,13,17,B,B,15,4,NA,NA,NA,NA,NA,NA,1.067306667,NA,NWCA11-2565_C_1,3896,10-Aug-11,NWCA11-2565,NWCA_PROBABILITY,1,C,Y,3,Bg1,13,17,,,,MP,0,NA,1.067306667,NA,0,4,4,NA,NA,NA,NA
3896-4,3896,4,17,32,B,B,24.5,15,c,7.1,37,55.9,7.48,0.34,0.762368889,0.34,NWCA11-2565_C_1,3896,10-Aug-11,NWCA11-2565,NWCA_PROBABILITY,1,C,Y,4,Bg2,17,32,,Y,,,0,C,0.34,2.5432,0,13,15,2.5432,0,3.30616,3.8148
3896-5,3896,5,32,42,B,B,37,10,c,5.8,30.5,63.7,5,0.56,0.793964444,0.56,NWCA11-2565_C_1,3896,10-Aug-11,NWCA11-2565,NWCA_PROBABILITY,1,C,Y,5,Bg3,32,42,,Y,,,0,C,0.56,2.8,0,0,10,2.8,0,0,2.8
3896-6,3896,6,42,61,B,B,51.5,19,c,6.8,31.7,61.5,4.33,NA,0.891311111,NA,NWCA11-2565_C_1,3896,10-Aug-11,NWCA11-2565,NWCA_PROBABILITY,1,C,Y,6,Bg4,42,61,,Y,,,0,C,0.891311111,3.859377111,0,0,19,3.859377111,0,0,7.332816511
3896-7,3896,7,61,90,B,B,75.5,29,NA,NA,NA,NA,NA,NA,0.950506667,NA,NWCA11-2565_C_1,3896,10-Aug-11,NWCA11-2565,NWCA_PROBABILITY,1,C,Y,7,Bg5,61,90,,Y,,,0,NA,0.950506667,NA,0,0,29,NA,NA,NA,NA
3896-8,3896,8,90,120,B,B,105,30,NA,NA,NA,NA,NA,NA,0.95718,NA,NWCA11-2565_C_1,3896,10-Aug-11,NWCA11-2565,NWCA_PROBABILITY,1,C,Y,8,Bg6,90,120,,Y,,,0,NA,0.95718,NA,0,0,10,NA,NA,NA,NA
4060-1,4060,1,0,12,Oi,O,6,12,MM,9.8,37.3,52.9,15.37,0.14,0.40294,0.14,NWCA11-2566_C_1,4060,31-Aug-11,NWCA11-2566,NWCA_PROBABILITY,1,C,Y,1,Oi,0,12,,,,P,0,MK C,0.14,2.1518,5,12,12,2.1518,1.0759,2.58216,2.58216
4060-2,4060,2,12,43,A,A,27.5,31,c,1.5,26.3,72.2,6.07,0.75,0.76872,0.75,NWCA11-2566_C_1,4060,31-Aug-11,NWCA11-2566,NWCA_PROBABILITY,1,C,Y,2,Ag,12,43,,Y,,,0,C,0.75,4.5525,0,18,31,4.5525,0,8.1945,14.11275
4060-3,4060,3,43,78,B,B,60.5,35,c,1.3,34.3,64.4,1.75,0.68,0.918335556,0.68,NWCA11-2566_C_1,4060,31-Aug-11,NWCA11-2566,NWCA_PROBABILITY,1,C,Y,3,Bg1,43,78,,Y,,,0,C,0.68,1.19,0,0,35,1.19,0,0,4.165
4060-4,4060,4,78,110,B,B,94,32,sic,3.9,40,56.1,0.35,NA,0.976175556,NA,NWCA11-2566_C_1,4060,31-Aug-11,NWCA11-2566,NWCA_PROBABILITY,1,C,Y,4,Bg2,78,110,,Y,,,0,SIC,0.976175556,0.341661444,0,0,22,0.341661444,0,0,0.751655178
4060-5,4060,5,110,134,B,B,122,24,c,3.9,29.3,66.8,0.23,NA,0.963537778,NA,NWCA11-2566_C_1,4060,31-Aug-11,NWCA11-2566,NWCA_PROBABILITY,1,C,Y,5,Bg3,110,134,,Y,,,0,C,0.963537778,0.221613689,0,0,0,0.221613689,0,0,0
5727-1,5727,1,0,7,A,A,3.5,7,NA,NA,NA,NA,NA,NA,1.040633333,NA,NWCA11-2571_B_1,5727,20-Sep-11,NWCA11-2571,NWCA_PROBABILITY,1,B,Y,1,A1,0,7,,Y,,,0,NA,1.040633333,NA,5,7,7,NA,NA,NA,NA
5727-2,5727,2,7,28,A,A,17.5,21,sic,1,52.4,46.6,1.38,1.09,0.868595556,1.09,NWCA11-2571_B_1,5727,20-Sep-11,NWCA11-2571,NWCA_PROBABILITY,1,B,Y,2,A2,7,28,,Y,,,0,SIC,1.09,1.5042,0,21,21,1.5042,0,3.15882,3.15882
5727-3,5727,3,28,45,B,B,36.5,17,c,0.9,37.2,61.9,1.19,1.25,0.970595556,1.25,NWCA11-2571_B_1,5727,20-Sep-11,NWCA11-2571,NWCA_PROBABILITY,1,B,Y,3,Bg1,28,45,,Y,,,0,C,1.25,1.4875,0,2,17,1.4875,0,0.2975,2.52875
5727-4,5727,4,45,127,B,B,86,82,c,0.8,29.5,69.7,0.95,1.19,0.913168889,1.19,NWCA11-2571_B_1,5727,20-Sep-11,NWCA11-2571,NWCA_PROBABILITY,1,B,Y,4,Bg2,45,127,,Y,,,0,C,1.19,1.1305,0,0,55,1.1305,0,0,6.21775
5733-1,5733,1,0,4,Oi,O,2,4,NA,NA,NA,NA,NA,NA,0.926568889,NA,NWCA11-2573_B_1,5733,23-Jun-11,NWCA11-2573,NWCA_PROBABILITY,1,B,Y,1,Oi,0,4,,,,P,0,NA,0.926568889,NA,4,4,4,NA,NA,NA,NA
5733-2,5733,2,4,30,Oa,O,17,26,cl,32.6,29.5,37.9,6.71,0.3,0.713111429,0.3,NWCA11-2573_B_1,5733,23-Jun-11,NWCA11-2573,NWCA_PROBABILITY,1,B,Y,2,Oa1,4,30,,,Y,,0,CL,0.3,2.013,1,26,26,2.013,0.2013,5.2338,5.2338
5733-3,5733,3,30,45,Oa,O,37.5,15,c,20.3,38.1,41.6,3.2,0.28,0.727297778,0.28,NWCA11-2573_B_1,5733,23-Jun-11,NWCA11-2573,NWCA_PROBABILITY,1,B,Y,3,Oa2,30,45,,,Y,,0,C,0.28,0.896,0,0,15,0.896,0,0,1.344
5733-4,5733,4,45,61,C,C,53,16,c,19.5,34.4,46.1,1.4,0.67,0.868562222,0.67,NWCA11-2573_B_1,5733,23-Jun-11,NWCA11-2573,NWCA_PROBABILITY,1,B,Y,4,Cg1,45,61,,Y,,,0,C,0.67,0.938,0,0,16,0.938,0,0,1.5008
5733-5,5733,5,61,71,C,C,66,10,NA,NA,NA,NA,NA,NA,0.962235556,NA,NWCA11-2573_B_1,5733,23-Jun-11,NWCA11-2573,NWCA_PROBABILITY,1,B,Y,5,Cg2,61,71,Y,,,,0,NA,0.962235556,NA,0,0,10,NA,NA,NA,NA
5733-6,5733,6,71,123,C,C,97,52,NA,NA,NA,NA,NA,NA,1.010988889,NA,NWCA11-2573_B_1,5733,23-Jun-11,NWCA11-2573,NWCA_PROBABILITY,1,B,Y,6,Cg3,71,123,,Y,,,0,NA,1.010988889,NA,0,0,29,NA,NA,NA,NA
3894-1,3894,1,0,13,A,A,6.5,13,sl,71.5,14.9,13.6,2.17,0.91,0.934308889,0.91,NWCA11-2575_B_1,3894,15-Aug-11,NWCA11-2575,NWCA_PROBABILITY,1,B,Y,1,A1,0,13,,,,MP,0,SL,0.91,1.9747,5,13,13,1.9747,0.98735,2.56711,2.56711
3894-2,3894,2,13,29,A,A,21,16,sl,69.3,15.2,15.5,1.04,1.13,0.95788,1.13,NWCA11-2575_B_1,3894,15-Aug-11,NWCA11-2575,NWCA_PROBABILITY,1,B,Y,2,A2,13,29,,,Y,,0,SL,1.13,1.1752,0,16,16,1.1752,0,1.88032,1.88032
3894-3,3894,3,29,42,B,B,35.5,13,sl,75.8,12.6,11.6,0.47,1.47,1.080802222,1.47,NWCA11-2575_B_1,3894,15-Aug-11,NWCA11-2575,NWCA_PROBABILITY,1,B,Y,3,Bg1,29,42,,,Y,,1,SL,1.47,0.6909,0,1,13,0.683991,0,0.0683991,0.8891883
3894-4,3894,4,42,98,B,B,70,56,sl,76.3,11.9,11.8,0.13,1.25,0.98838,1.25,NWCA11-2575_B_1,3894,15-Aug-11,NWCA11-2575,NWCA_PROBABILITY,1,B,Y,4,Bg2,42,98,Y,,,,1,SL,1.25,0.1625,0,0,56,0.160875,0,0,0.9009
3894-5,3894,5,98,130,B,B,114,32,NA,NA,NA,NA,NA,NA,0.977475556,NA,NWCA11-2575_B_1,3894,15-Aug-11,NWCA11-2575,NWCA_PROBABILITY,1,B,Y,5,Bg3,98,130,,,,,3,NA,0.977475556,NA,0,0,2,NA,NA,NA,NA
3792-1,3792,1,0,5,A,A,2.5,5,NA,NA,NA,NA,NA,NA,1.064613333,NA,NWCA11-2577_B_1,3792,9-Aug-11,NWCA11-2577,NWCA_PROBABILITY,1,B,Y,1,A,0,5,Y,,,,0,NA,1.064613333,NA,5,5,5,NA,NA,NA,NA
3792-2,3792,2,5,10,Oe,O,7.5,5,NA,NA,NA,NA,NA,NA,0.93752,NA,NWCA11-2577_B_1,3792,9-Aug-11,NWCA11-2577,NWCA_PROBABILITY,1,B,Y,2,Oe,5,10,,,,P,0,NA,0.93752,NA,0,5,5,NA,NA,NA,NA
